rdate,LPERMNO,HBI,OBI,Market_Equity
2023-12-31,16824,-6.410158196812723e-10,1.1869526548366995e-08,19.313
2023-12-31,16827,-4.413817120315551e-08,1.621713687509204e-08,576.64075
2023-12-31,16829,-1.868368886858904e-07,-1.0131607589079e-07,1211.2790400000001
2023-12-31,16837,-2.4933777053768098e-08,6.3787766564515434e-09,1005.7065600000001
2023-12-31,16851,-4.779164365475166e-07,-3.378739843405965e-07,33083.13106
2023-12-31,16857,-2.0732162049948258e-08,-2.5059628282250924e-08,120.2585355
2023-12-31,16866,-4.844104783491111e-09,2.1782046858992008e-08,249.74499000000003
2023-12-31,16874,,-5.612561319001757e-10,870.9268099999999
2023-12-31,16880,-1.1887148065706056e-08,-2.0890341486163285e-08,60.59025
2023-12-31,16883,-9.48804123493738e-10,8.090227846744127e-10,5.426639600000001
2023-12-31,16895,-4.1078376681417945e-09,1.1341782787104288e-08,449.00739999999996
2023-12-31,16903,-6.11315262389144e-09,-1.0743230964591766e-08,11.30625
2023-12-31,16905,-2.4916193719073806e-08,4.8058767684683825e-08,1922.2481300000002
2023-12-31,16920,-3.1830053895661885e-09,8.909851128765999e-09,181.33631999999997
2023-12-31,16921,-1.530967755311648e-08,1.2781069651903216e-08,199.23735
2023-12-31,16922,-5.348699684812498e-09,9.16111506351057e-09,278.51304
2023-12-31,16923,-2.6766846756235513e-08,9.63614931106056e-08,371.62242
2023-12-31,16924,-4.450305923089535e-08,1.3856763234686167e-07,1298.5133899999998
2023-12-31,16927,-6.442020125416198e-10,7.57543489964499e-10,7.668191
2023-12-31,16928,-9.347403555208763e-08,2.1607242958397217e-07,3503.0822200000002
2023-12-31,16932,-1.1860671752535525e-07,4.5703096676839686e-07,11559.975879999998
2023-12-31,16961,-1.8151853565377646e-08,3.058141352441977e-08,1134.4630899999997
2023-12-31,16964,,3.952106669723473e-09,979.3017500000001
2023-12-31,16965,-1.1715561577776049e-08,2.63426965898204e-08,1650.5237
2023-12-31,16967,-6.695343829486226e-08,-2.9341657333756317e-09,2226.948
2023-12-31,16968,-2.678434436953317e-07,5.817496326078592e-07,29509.97602178
2023-12-31,16971,-2.987682016430344e-08,1.4525849790742305e-07,1639.04923
2023-12-31,16974,-1.39105215415067e-09,1.222068276607798e-08,15.810279999999999
2023-12-31,16975,-8.3697763293118e-10,6.139937664527548e-10,46.78416
2023-12-31,16989,-4.06605913558223e-08,2.9747686895655178e-08,760.0187799999999
2023-12-31,16999,-4.468943539305104e-09,9.713312394377334e-08,285.48608
2023-12-31,17000,-1.1849238216982846e-07,5.053159594361053e-07,2731.85919
2023-12-31,17005,-8.258947043290039e-07,-8.518263828400158e-08,101613.38711999998
2023-12-31,17032,-1.3399136508054248e-08,7.118803818867639e-09,1500.9984
2023-12-31,17034,-1.0965310532482028e-07,3.000021474322882e-08,4648.446
2023-12-31,17036,-3.2580395351263876e-08,9.292892138330739e-09,1379.59112
2023-12-31,17038,-2.682406619165166e-08,3.0349663773684466e-08,330.17501999999996
2023-12-31,17039,-2.949438185399314e-08,1.1009648236595232e-07,3117.4352999999996
2023-12-31,17041,-7.514874085759176e-08,-8.692053810933408e-08,3.2016
2023-12-31,17043,-1.5490511963250873e-08,7.15127542597215e-08,390.74377000000004
2023-12-31,17044,-7.218361830565255e-09,-9.274335436171179e-09,77.91
2023-12-31,17045,-4.199929088828917e-08,6.461806989537238e-08,1094.94344
2023-12-31,17091,-2.066224556888788e-09,-2.51069043089632e-09,3.07944
2023-12-31,17104,-7.758893865773021e-08,1.7638440929460433e-06,7156.62216
2023-12-31,17106,-5.031380668685455e-08,-7.86303309971315e-09,350.26082
2023-12-31,17107,-1.203064470792508e-09,5.471590227397974e-10,10.383280000000001
2023-12-31,17116,-8.093951797123368e-09,7.747463855631564e-09,179.65962
2023-12-31,17122,-4.901111639198208e-08,1.2349893166015204e-08,225.52562999999998
2023-12-31,17125,-8.679151973096813e-08,1.9020014654100346e-07,2969.7421
2023-12-31,17126,-5.290590143276625e-08,3.7766154333291065e-08,1689.8347200000003
2023-12-31,17133,-4.502637014219328e-08,-1.886709296719043e-09,1794.1252
2023-12-31,17137,-2.5923309639548692e-09,1.185486505652418e-08,145.54880000000003
2023-12-31,17140,-3.7401437267314945e-10,8.513065873831888e-09,32.19417
2023-12-31,17144,-2.5261204717307154e-07,-1.6820556340249885e-07,36992.3546
2023-12-31,17147,-7.233638347870658e-08,-8.873900198016908e-08,3.33476
2023-12-31,17155,-4.9291795000111226e-08,1.3028155472555055e-07,1039.30276
2023-12-31,17221,-3.083306658691846e-08,5.124201855088246e-08,3058.54912
2023-12-31,17223,-6.503821102951559e-08,1.1945537431179428e-08,5913.46514
2023-12-31,17252,-7.621180504002382e-08,-1.649022393526907e-08,326.34216
2023-12-31,17262,-5.16143335013632e-08,-3.483085266295544e-08,124.64760000000001
2023-12-31,17263,-1.5143532241061228e-07,-1.4609041421402948e-07,105.99264
2023-12-31,17266,-1.6931487300724118e-09,7.978153642325748e-08,32.85067
2023-12-31,17270,-8.196578536460374e-08,2.122575839555665e-09,230.35941
2023-12-31,17271,-1.1731197305766954e-08,2.8958743065084866e-07,125.17617999999999
2023-12-31,17272,-9.33402349831431e-09,7.320200359169863e-08,81.7803
2023-12-31,17281,-3.345118483527684e-08,6.358556337153131e-08,2933.2486
2023-12-31,17309,-1.6773782101815867e-08,8.390173340521151e-08,463.76088
2023-12-31,17313,-2.8206252733351887e-08,3.4845109254060343e-10,314.65302
2023-12-31,17315,-1.8734539728694048e-08,4.24127725929414e-08,365.89488000000006
2023-12-31,17327,-3.622223497905854e-09,1.3736233101228142e-10,43.3881
2023-12-31,17332,-2.422834979124944e-08,6.272571434398988e-09,2212.9421999999995
2023-12-31,17341,-2.7760058377064635e-07,2.559022988742888e-07,32864.65948
2023-12-31,17343,-4.689100343530877e-08,-6.564634564270987e-09,279.00087
2023-12-31,17344,-2.174495648423107e-09,1.4664591742286533e-09,43.405770000000004
2023-12-31,17345,-6.623484311410279e-10,2.0743374457159966e-10,3.9228799999999997
2023-12-31,17349,-7.39865450833013e-08,-7.551421704479872e-08,88.2935
2023-12-31,17351,-4.370821061417029e-09,-4.014566869492397e-09,17.521662799999998
2023-12-31,17357,-1.7919755662524054e-08,7.728447564967817e-08,989.1615300000001
2023-12-31,17358,-2.5425183217114474e-09,5.238717359391594e-09,35.274336
2023-12-31,17360,-1.0143269323895415e-08,,13.670050000000002
2023-12-31,17361,-1.0639556361898398e-09,5.167636280379198e-10,21.14775
2023-12-31,17365,-1.8072159425028938e-09,2.2027349095875224e-08,99.21464999999999
2023-12-31,17366,-1.260662492830864e-09,5.916171554605189e-09,50.80565
2023-12-31,17367,-4.992307151265848e-08,7.63787695938463e-09,1011.1582
2023-12-31,17369,-4.27021828480035e-09,-3.2156613913310873e-09,23.0736967
2023-12-31,17372,-4.50713575020095e-08,4.539221208436215e-08,506.40912
2023-12-31,17373,-1.225581657512999e-08,-1.1948520195396574e-08,105.18329000000001
2023-12-31,17374,-3.998624746240205e-08,9.551979295338223e-08,1429.7496
2023-12-31,17382,-1.287985229435533e-07,-1.1665127229849621e-07,1269.0
2023-12-31,17444,-4.475756679948417e-09,6.033625844220145e-08,138.45502439999999
2023-12-31,17478,-6.730670782785885e-07,-1.9812704341261117e-07,139556.73283199998
2023-12-31,17672,-1.5256138095881197e-08,3.644011374250803e-08,562.40952
2023-12-31,17677,-3.4682181724569933e-09,2.038895484889784e-08,164.34350793
2023-12-31,17684,-1.9042127123372328e-08,1.5818364202175303e-07,966.9091500000001
2023-12-31,17685,-2.694417216177909e-07,1.7473721289358896e-07,12123.8763
2023-12-31,17688,-2.578382771136833e-07,-1.440030697273808e-07,1892.4227999999998
2023-12-31,17690,-2.7632463090147363e-09,-1.512524401099459e-08,5.748028
2023-12-31,17691,-3.779770610294316e-08,6.735662053446335e-09,638.091
2023-12-31,17701,-1.3868304089328342e-07,3.001130272293308e-08,6515.809740000001
2023-12-31,17726,-1.2301035878981006e-07,1.5491447964311782e-08,11110.290140000001
2023-12-31,17743,-2.5324980523454327e-07,-1.3553691348413458e-07,18236.70784
2023-12-31,17750,-3.2293473559620004e-07,-9.337025036255104e-08,41063.21091
2023-12-31,17778,-1.2452793823064958e-06,-1.1465145517479552e-06,312009.375
2023-12-31,17783,-7.82909553550745e-08,2.675151473581446e-08,5582.031
2023-12-31,17787,-1.737015539931765e-07,5.862420666187999e-08,11271.6171
2023-12-31,17794,-7.656393721534803e-08,5.414834444102947e-08,6670.97442
2023-12-31,17799,-1.4154287400186888e-07,5.176633386844846e-07,6006.06702476
2023-12-31,17801,-1.0461414230365792e-08,9.768159159923972e-08,1907.4380800000001
2023-12-31,17803,-7.506513133638831e-10,-1.35581838843289e-09,38.29277750000001
2023-12-31,17812,-1.236135971016824e-07,1.725063133322337e-08,2400.46288
2023-12-31,17813,-3.7038774310674404e-09,1.1009505700069007e-07,68.44937999999999
2023-12-31,17821,-6.46370761196728e-08,7.535182369280516e-07,1428.4052
2023-12-31,17825,-3.9495476738092156e-09,9.044128287133185e-09,32.39505
2023-12-31,17830,-8.190686455512057e-07,3.571954809945054e-07,120984.99014
2023-12-31,17864,-9.882014185177835e-08,5.8232617088100026e-08,8891.177459999999
2023-12-31,17867,-1.56555071794328e-08,3.539716195541418e-09,788.112
2023-12-31,17869,-4.3228125687347135e-09,4.002338092668072e-08,49.59908
2023-12-31,17871,-1.2685253070567015e-08,1.9248654570340954e-08,60.729440000000004
2023-12-31,17875,-2.8303266781353716e-08,-2.0089938072207772e-08,214.17855
2023-12-31,17877,-2.5278409388777986e-08,4.3101648234828593e-08,35.7292557
2023-12-31,17880,-1.5409836966576948e-08,1.1790980827856344e-07,349.74576
2023-12-31,17885,-4.0948598079433695e-09,,8.939680000000001
2023-12-31,17887,-4.193131599472506e-08,-2.540466715491811e-08,492.81643
2023-12-31,17889,-9.164158145898418e-09,2.7738816890277194e-08,68.9508246
2023-12-31,17890,-6.331109354984892e-09,2.354198467477436e-08,479.88594
2023-12-31,17891,-1.2673362595165943e-08,1.0851826995120254e-07,395.74395
2023-12-31,17892,-1.418049530241348e-08,6.032721282663315e-08,154.1072
2023-12-31,17895,-2.4009206380107606e-08,4.76608700522592e-08,259.84098
2023-12-31,17898,-1.3671653373947482e-08,2.9255133837248362e-08,84.3639
2023-12-31,17901,-9.738749903329127e-10,3.065755544947103e-10,7.79667
2023-12-31,17906,-6.204248189880222e-08,1.6840973566981185e-07,310.47048000000007
2023-12-31,17908,-1.6678795861365e-07,-1.491334992878235e-07,324.60785000000004
2023-12-31,17929,-9.435353177370019e-08,-5.209952086153881e-09,5153.601600000001
2023-12-31,17942,-3.9600831979177554e-07,-2.0792136496880446e-07,46329.66072
2023-12-31,17944,-1.203718153571793e-07,8.12769012036361e-08,5395.83688
2023-12-31,17948,-1.4311488894012238e-08,1.251252735930354e-07,239.5575
2023-12-31,17949,-1.6664000349678728e-07,7.254824704300736e-09,3315.9252
2023-12-31,17951,-5.116306506874264e-09,-9.533520794415805e-09,3.0931800000000003
2023-12-31,17956,-1.558679351072191e-08,2.7502544587281217e-08,531.93901
2023-12-31,17959,-7.458934389272509e-08,3.9292754947246774e-07,2425.6665
2023-12-31,17968,-9.323665201272696e-08,-2.667516266107619e-08,825.6188999999999
2023-12-31,17974,-2.3003974411460125e-08,1.1420701887683252e-07,517.5008399999999
2023-12-31,17976,-3.1114370415126244e-08,1.9340552865190945e-08,775.46616
2023-12-31,17977,-6.305689012149603e-08,2.4149463993121926e-08,1685.6884
2023-12-31,17979,-6.250969352540394e-10,1.6383001232476297e-10,3.8994333
2023-12-31,17987,-1.5005387024144969e-07,5.15803656219697e-07,18320.65926
2023-12-31,18011,-6.578550229892564e-08,6.002146611776038e-08,2135.14694
2023-12-31,18013,-1.560817243571994e-07,-9.556754780401763e-08,900.86808
2023-12-31,18046,-3.4616041947736336e-09,7.780148979488975e-09,86.38616
2023-12-31,18048,-9.984926839432698e-08,-4.886237992208241e-08,185.79
2023-12-31,18051,-2.8432568251829217e-09,2.8226280081819966e-09,41.3494
2023-12-31,18058,-1.4147502546466862e-07,-1.3528396419646809e-07,147.7112
2023-12-31,18062,-2.602484055992274e-07,3.360089168726824e-08,7342.6902
2023-12-31,18063,-4.263862496002132e-08,2.35278032318285e-08,710.27396
2023-12-31,18064,,-1.780746588443705e-08,2760.5083799999998
2023-12-31,18075,-1.2045818732709813e-09,4.664352071817585e-08,54.23418
2023-12-31,18086,-3.490387056866515e-09,5.2423537108131954e-09,24.333499999999997
2023-12-31,18089,-6.005306450448452e-10,1.3191000260267354e-09,2.8410161
2023-12-31,18091,-8.789108387369548e-08,-2.5101106464297115e-08,8519.71200759
2023-12-31,18098,-1.1545624738318662e-07,-9.580862176648399e-08,63.473620000000004
2023-12-31,18100,-9.535309461835939e-08,5.147977745026404e-07,2798.88
2023-12-31,18102,-1.7242637204435112e-08,-2.6972882670966705e-08,86.47128
2023-12-31,18103,-4.197557960757698e-08,,41.851299999999995
2023-12-31,18116,-3.066159010392792e-08,1.3452786475945924e-09,199.0734
2023-12-31,18128,-5.461285412317324e-08,9.121589118895864e-08,261.7329
2023-12-31,18133,-3.9436670110470757e-08,5.248801254403107e-10,297.84304000000003
2023-12-31,18134,-5.410098826818808e-08,5.8794137185057016e-08,2041.2495099999999
2023-12-31,18135,-1.6121376367502043e-07,7.880928750971732e-08,3290.0915
2023-12-31,18137,-3.549131173023548e-08,2.8142045588345455e-08,541.3408199999999
2023-12-31,18138,-9.772914077762148e-08,1.8098881600292888e-07,3233.01976
2023-12-31,18142,-4.323661135443831e-08,3.7726294798189524e-08,2749.3761600000003
2023-12-31,18144,-4.104867763937591e-08,4.325394964770264e-08,4029.5263999999997
2023-12-31,18145,-8.709098446044951e-08,2.4190975402766535e-07,4497.24834
2023-12-31,18148,-1.0945909700154803e-09,-9.536344286664457e-10,15.371649999999999
2023-12-31,18150,-5.745965515832438e-08,1.1984939927676354e-07,4410.596979999999
2023-12-31,18163,-8.007251615946956e-07,-2.533576889918709e-07,345378.05087114
2023-12-31,18183,-3.560795902725716e-08,-2.015076788234636e-09,2071.41654
2023-12-31,18184,-1.029065617203906e-08,2.1760108824672775e-08,381.85175
2023-12-31,18190,-7.669573368355363e-08,1.4221587153739163e-07,3174.8501399999996
2023-12-31,18192,-4.3843892299039176e-08,6.868112420483879e-08,1012.73342
2023-12-31,18195,-1.164950273624621e-09,4.613406263284108e-09,25.489365
2023-12-31,18203,-1.4227239401888084e-08,1.951412121239547e-07,159.62736
2023-12-31,18212,-1.214456807120797e-07,-3.123607117626857e-08,854.1460699999999
2023-12-31,18214,-1.0068519924616719e-07,3.4523800895965954e-07,2129.73394
2023-12-31,18215,-1.4176904095804018e-07,-1.372990497888852e-08,143.78285
2023-12-31,18224,-2.9175216451052943e-08,1.68229911620001e-07,4502.213412839999
2023-12-31,18248,-1.665717125054043e-08,5.6280220298568204e-08,1317.7298399999997
2023-12-31,18255,-2.152429377917978e-09,1.769275835952226e-08,24.654919999999997
2023-12-31,18257,-1.2773945754233113e-07,-7.402908043074196e-08,112.51344
2023-12-31,18302,-3.3098928603155578e-09,-2.3040006968531073e-09,16.0656624
2023-12-31,18309,-2.222632160017903e-08,6.287970048806404e-09,213.10008
2023-12-31,18311,-1.0132639453583117e-08,2.2223355503508436e-08,615.31756
2023-12-31,18312,-4.4038710060821376e-07,7.735797973551159e-07,37989.9
2023-12-31,18320,-1.967255660340236e-09,,5.8141125
2023-12-31,18322,-7.560108246672922e-08,-5.926707296965009e-08,135.9536
2023-12-31,18368,-7.132045031344495e-08,2.756482908207312e-07,7735.819629999999
2023-12-31,18376,-6.71323997720584e-08,1.6454287411111426e-08,677.3424
2023-12-31,18396,-1.271539868785327e-07,-1.1456766912607866e-07,113.60803
2023-12-31,18401,-2.727764078149874e-07,1.0978585198657416e-07,192.51684
2023-12-31,18402,-9.029456226613955e-09,-2.099863617595166e-08,6.26112
2023-12-31,18406,-2.5795711443929768e-08,1.948476799572625e-08,204.96578
2023-12-31,18410,-1.1768301882043782e-08,5.05787300055838e-08,672.25103
2023-12-31,18411,-5.588791275400052e-07,-3.1612966988238903e-07,76474.20428
2023-12-31,18413,-1.3930243953104873e-09,1.267681943053012e-10,7.256480000000001
2023-12-31,18418,-1.3006184408743742e-07,-1.1720619872349538e-07,358.65126000000004
2023-12-31,18419,-5.454511389951033e-09,-9.55763233695626e-10,12.874400000000001
2023-12-31,18420,-2.6779021394004497e-07,-2.1283689830941488e-07,7145.396430000001
2023-12-31,18421,-2.485438055897703e-07,-2.2441115076732278e-07,6513.814649999999
2023-12-31,18424,-2.4624881218369414e-08,6.648120504163151e-08,1654.67814
2023-12-31,18425,-1.9868858092026757e-08,1.4322153769733567e-08,635.9706799999999
2023-12-31,18427,-4.3879689597223645e-08,-3.921779150350853e-08,8.2879
2023-12-31,18428,-3.952696660607576e-07,-3.551509255564911e-07,38464.61148000001
2023-12-31,18438,-1.6005632970991834e-09,5.038448281421411e-08,83.9014
2023-12-31,18452,-1.6717472554040837e-07,2.871587345577321e-07,5864.6726100000005
2023-12-31,18456,-1.6683437169052325e-07,2.457400518782623e-07,7147.52448
2023-12-31,18457,-2.578803191046439e-08,-1.8306817666658053e-08,441.0098
2023-12-31,18458,-2.8671755880803676e-08,,44.127404999999996
2023-12-31,18461,-1.170528478551723e-09,8.328724137681493e-09,5.8474
2023-12-31,18480,-1.7479955401223547e-07,-4.1742786554966627e-08,10459.470080000001
2023-12-31,18482,-8.803631588600832e-08,-2.4051863575891978e-09,2127.2998
2023-12-31,18484,-2.639630554442278e-07,-5.133918566233584e-08,18537.391259999997
2023-12-31,18485,-2.2510718380238077e-07,3.210114127295447e-07,21718.10768
2023-12-31,18514,-2.0375973147071447e-08,2.4444595282671135e-08,400.39216
2023-12-31,18539,-1.4483606331679007e-08,-1.8587424553458834e-08,148.7354093
2023-12-31,18542,-5.160795761304573e-07,2.0700380144558352e-07,150521.16704084998
2023-12-31,18553,-8.524089903295434e-08,-1.2138153079879605e-07,102.99642999999999
2023-12-31,18555,-9.819896888603979e-09,4.2304991419156313e-10,6.856559999999999
2023-12-31,18556,-1.9933793057676183e-10,2.0216197351908505e-09,1.930068
2023-12-31,18558,-9.527416519769021e-09,4.871318502301932e-09,0.22247799999999998
2023-12-31,18559,-5.0045336059647185e-09,7.366897457685325e-08,78.20631000000002
2023-12-31,18561,-5.6074654630632685e-09,1.2197131238216822e-08,71.69385799999999
2023-12-31,18563,-5.500088547577219e-08,-3.465952284246163e-08,1374.9015
2023-12-31,18566,-4.171476201631373e-08,1.7688481018221377e-07,480.55455
2023-12-31,18575,-7.938041413083821e-08,2.101275372472266e-09,6577.589190000001
2023-12-31,18576,-1.036084887087623e-06,5.333904773632251e-07,126702.31706
2023-12-31,18578,-9.526321131506703e-08,2.3065930290931657e-09,3506.7556
2023-12-31,18579,-2.1939243911129456e-07,1.602974907428957e-07,15441.89238
2023-12-31,18580,-7.190406586602945e-08,7.673248267593607e-08,2328.24
2023-12-31,18592,-4.271106720785782e-07,-2.3317511723151162e-07,33770.61368
2023-12-31,18642,-2.3414821194643398e-09,1.4280345096805065e-08,147.56092999999998
2023-12-31,18643,-5.1500646273110294e-08,-4.651297486431281e-08,69.53688000000001
2023-12-31,18648,-2.669785076304415e-09,8.571885558488509e-09,45.12165
2023-12-31,18649,-2.5812231528767706e-08,4.904747884880167e-08,3962.23545
2023-12-31,18656,-8.954950377277045e-08,2.0613982313700624e-07,2314.0876200000002
2023-12-31,18664,-2.870779966474844e-09,1.0658542735603895e-08,31.80942
2023-12-31,18670,-1.570338881378759e-08,1.4332225257303315e-09,31.7520894
2023-12-31,18676,-2.474864494392664e-07,1.0465907160967547e-07,2578.7220300000004
2023-12-31,18677,-2.6371672778714767e-09,6.181889748956161e-08,91.50056000000001
2023-12-31,18709,-4.362671459769295e-09,2.893823353373514e-08,292.84136
2023-12-31,18719,-1.1284109324939671e-08,3.160721603623178e-09,243.876736
2023-12-31,18725,-3.023491208912166e-08,5.0531233757877054e-08,655.85506
2023-12-31,18726,-2.5583518219027207e-07,7.181132009537311e-07,58118.23855629
2023-12-31,18727,-8.122902240199323e-08,1.866359235710198e-07,2840.75134
2023-12-31,18735,-2.6122184015047437e-08,6.694063489618853e-08,2675.07904
2023-12-31,18769,-7.498219424789644e-08,1.3959615965027156e-07,710.9018000000001
2023-12-31,18772,-1.0188801535548511e-07,1.6077838879402434e-07,1301.8559000000002
2023-12-31,18773,-8.660217628874805e-10,8.517515092387829e-10,4.464599999999999
2023-12-31,18774,-5.335087934480606e-09,2.7865564859102857e-09,4.343988
2023-12-31,18776,-1.1347703721618325e-07,3.248092382343368e-07,6112.81022
2023-12-31,18777,-1.2220571565196372e-07,5.716431486982258e-07,12090.365871990001
2023-12-31,18779,-8.073211158464922e-08,1.3986277550272813e-07,1436.6933599999998
2023-12-31,18780,-1.134761806222854e-09,5.690423152558478e-10,31.398804499999997
2023-12-31,18783,-1.3750293524297393e-08,8.764472298539538e-09,106.01010000000001
2023-12-31,18785,-1.4757240397362242e-08,9.413706483314024e-08,241.52867999999998
2023-12-31,18786,-4.3212225457138956e-08,-1.1879282409041245e-08,2224.23675
2023-12-31,18789,-5.429254280563409e-08,1.1832591203400309e-08,539.8117
2023-12-31,18806,-1.0343188381540093e-07,-1.2225689914164163e-07,167.39387
2023-12-31,18808,-1.0886068620256897e-07,5.590780195277627e-08,1287.95025
2023-12-31,18815,-6.007328452888794e-08,5.241043518360243e-07,1866.844
2023-12-31,18832,-2.0950425715418422e-08,1.659654106136702e-07,591.5293800000001
2023-12-31,18835,-1.6225980233985108e-07,3.826054578592865e-07,16662.56925
2023-12-31,18838,-3.495550921025098e-08,3.871273937878931e-07,417.92625
2023-12-31,18840,-2.4798268971853392e-09,3.326540650528539e-09,47.9416668
2023-12-31,18844,-1.539117193197548e-08,4.434121052567483e-08,958.41075
2023-12-31,18846,-1.4079251040051032e-07,4.825773046702929e-08,1379.26296
2023-12-31,18855,-9.525819458715546e-10,8.835221400951801e-10,5.0201753
2023-12-31,18856,-8.30469902494285e-08,1.416930515632135e-08,1487.8755
2023-12-31,18886,-1.7323311914362514e-07,8.825875018916219e-08,16647.30786
2023-12-31,18894,-7.863266669071656e-08,-8.493194360846642e-08,15.7196214
2023-12-31,18898,-8.710628855650759e-08,6.885826182497572e-08,772.388
2023-12-31,18899,-5.01329731578341e-08,5.0097922081616685e-08,36.48224
2023-12-31,18903,-7.037549088109379e-09,1.1955023574047865e-07,166.45125
2023-12-31,18908,-1.7110692975258526e-07,9.892590976452176e-08,5877.982440000001
2023-12-31,18909,-2.3089618935850294e-07,5.771941884516612e-07,24636.634
2023-12-31,18910,-1.2811928303145987e-07,2.2503448570732673e-08,4123.9321199999995
2023-12-31,18911,-2.3500788148455706e-07,5.450363265379224e-07,37068.8451
2023-12-31,18913,,1.9659846914153012e-08,416.87615999999997
2023-12-31,18915,-4.435191030374449e-08,-5.825077033922408e-10,810.71942
2023-12-31,18926,-1.0259863593194249e-08,7.027673052733034e-08,1530.4770899999999
2023-12-31,18936,-3.5331052361819393e-09,1.4186032678302312e-08,80.55892
2023-12-31,18937,-4.773448654644414e-08,-4.435509781559295e-09,978.1855199999999
2023-12-31,18938,-9.021123345876153e-08,-1.4416177884646312e-08,1812.1824000000001
2023-12-31,18953,-2.1508612522934044e-08,-1.2192662539274262e-09,1166.4907
2023-12-31,18955,-1.3585592016483712e-08,1.7309224654940748e-07,275.73411000000004
2023-12-31,18958,-4.671571854825429e-09,4.1011638724510876e-08,139.14126000000002
2023-12-31,18961,-9.548689849974306e-08,4.940203679151484e-07,2682.2755
2023-12-31,18963,-2.3216697052941067e-09,3.7410969558878595e-08,33.92154
2023-12-31,18968,-6.528124775898208e-08,3.953411285765202e-08,3582.25582
2023-12-31,18973,-2.1813374936145967e-08,3.0451945294030646e-08,2628.90117
2023-12-31,18997,-6.691080515973388e-10,2.1298930347737497e-08,17.5639
2023-12-31,19002,-2.0927447920556045e-08,1.2820252368791348e-07,1540.49868
2023-12-31,19004,-1.5967111712755641e-07,1.728677490810755e-07,1052.8033
2023-12-31,19008,-3.6820619343244045e-08,1.308351114023908e-06,384.25481
2023-12-31,19017,-1.596135590082171e-07,-1.0164102297291706e-07,529.2661
2023-12-31,19021,-6.577718625092902e-08,1.6465284458852906e-07,854.7903
2023-12-31,19022,-1.1056212899297094e-07,-1.0536684497479855e-07,352.35704000000004
2023-12-31,19024,-4.443678509084375e-09,4.3919365531385377e-08,124.60985999999998
2023-12-31,19025,-1.1991042973175678e-07,-1.1215030702357054e-07,67.98407490000001
2023-12-31,19026,-9.458118542447944e-10,3.014319345957271e-08,16.6374
2023-12-31,19032,-4.5423412355641045e-08,1.899730755433134e-08,1355.89686
2023-12-31,19061,-9.129002126835514e-10,3.082251951324869e-09,16.54
2023-12-31,19064,-6.417493617172776e-08,-5.6568196277217086e-08,1515.9929200000001
2023-12-31,19066,-1.3764936353972335e-08,-1.2945909392861228e-08,7.893050000000001
2023-12-31,19070,-3.35422750818105e-08,3.576421870690924e-07,1041.81473
2023-12-31,19071,-7.4308321411482666e-09,4.320534674252674e-08,265.21243
2023-12-31,19076,-1.8981776196400744e-08,5.070398041231219e-08,543.67083
2023-12-31,19081,-1.0041476802853234e-07,3.5315292562561514e-08,2770.23936
2023-12-31,19082,-1.0126066746000135e-07,2.306872182731293e-08,162.1569
2023-12-31,19084,-1.8617725592917676e-07,2.930830801121825e-07,8710.22204
2023-12-31,19114,-4.687564142588352e-08,-4.3554835246471704e-08,200.18319999999997
2023-12-31,19129,-4.235317689200639e-10,1.079345046665862e-10,8.908689
2023-12-31,19137,,-1.2418721771945995e-08,154.32484
2023-12-31,19142,-2.5992965128311806e-10,4.889193234185399e-10,5.0703408
2023-12-31,19145,-1.645862790440891e-07,8.275024532908874e-08,3025.42848
2023-12-31,19146,-5.051767864607697e-09,1.6888538989678416e-08,14.33132
2023-12-31,19149,-4.904884965069648e-08,2.7525198420865214e-08,191.89939999999999
2023-12-31,19166,-1.3332465052898792e-07,1.9403615690562652e-07,7866.054949999999
2023-12-31,19172,-1.3149714789267827e-08,3.224807138968538e-07,564.5060399999999
2023-12-31,19176,-1.388537822785924e-08,8.586739572551568e-08,145.12526
2023-12-31,19178,-3.692837725446037e-08,-1.147179624181632e-08,5636.64156
2023-12-31,19180,-3.237719163924266e-08,,88.08396
2023-12-31,19184,-4.739926154735132e-08,2.002511666312064e-07,312.62201
2023-12-31,19187,-1.2220319490322169e-07,2.4851570313223797e-07,2046.67165
2023-12-31,19197,-2.315337882918448e-09,1.6150684555090649e-09,28.779768600000004
2023-12-31,19198,-3.979096551068935e-09,5.353870450552033e-08,219.08994
2023-12-31,19200,-1.097475960533814e-07,6.470855163567206e-08,2254.5765999999994
2023-12-31,19201,-9.605202763390912e-08,7.706192965050836e-07,4722.879
2023-12-31,19224,-2.137335100309864e-08,-1.8089403609720504e-08,169.71267680000003
2023-12-31,19228,-7.567781570949601e-08,3.688037724014691e-07,2222.02304
2023-12-31,19233,,3.926889286339156e-09,16.2062325
2023-12-31,19250,-8.383537852410705e-09,6.037760546827454e-08,491.44176
2023-12-31,19251,-2.8735944249403578e-09,2.3714759293633137e-08,55.49344
2023-12-31,19271,-2.1011025832833644e-09,8.344616780614251e-10,99.847
2023-12-31,19285,-2.6355985800689334e-07,2.1958556681765637e-07,48203.25015000001
2023-12-31,19312,-1.4955411102878562e-07,-6.751760270952237e-08,669.6261
2023-12-31,19313,-2.499275704190827e-08,3.371832356258157e-07,571.4812800000001
2023-12-31,19315,-2.7635936297947717e-08,1.2145722088944838e-08,84.812
2023-12-31,19316,-1.9177420321753974e-08,2.2107773812633241e-07,959.16624
